"W","X","Y","Z","A","B","C","D","E"
0.590924909645433,0.4490362477664491,0.5798379512125997,0.13222432077235013,"?",-2.655147414001858,"?","?","?"
0.022901659269464414,0.3500625564335673,0.29885113092514337,0.4525780098039476,"?",-0.6129985251677474,"?","?",0.23341221305146687
0.5733571596204596,0.6530415480137153,0.214656131084332,0.8804176208387755,"?",-0.5472697565242003,-0.5386083696471615,-0.21418659944322244,0.003363874406240086
0.8347057443592587,0.6401444757065187,0.1195063814779116,0.044046812294629145,0.28727675454364576,-0.47428938278493954,-0.27352582085616933,"?","?"
0.7928154783277916,0.9580651897393768,0.5328077816840815,0.43957890427506086,-0.7149724112233389,"?",-1.1782598466166088,"?",0.899907649384766
0.03171337914200589,0.1187013381616151,0.6290643730124144,0.04154961171304872,-0.5708460167283322,1.428811908081458,"?","?","?"
0.7987492056392715,0.6712663397588712,0.01715339665543958,0.47007046737743297,0.3233376756459294,"?","?",-0.5819352968231589,0.6459596516511266
0.03868252701448771,0.4545796576311052,0.5149694555396067,0.9385534691172221,0.6392791717562151,"?","?","?","?"
0.5521661882258206,0.7561227783731428,0.3631594570353691,0.5036136359422645,0.2117165889350272,-0.8289033148144421,-0.03687018500428255,"?",0.09520994928816684
0.2937666541291175,0.873690686631875,0.5775860532564068,0.1848171334660269,1.028002520113908,0.6122600996220456,-0.9069964904603105,-0.17045718350389744,"?"
0.04428393985058876,0.024136343372536784,0.6533701782528756,0.5798165925548804,1.4308121295399112,0.6590706583875796,1.059047932571275,"?",0.4954531454823585
0.9249162294609532,0.09093564517720698,0.8489690806147063,0.6306828111478566,-0.23010190849189308,1.4866934370337235,-1.056828748031806,-2.314185683090218,0.3959174108216026
0.2302317736810069,0.31664425083409453,0.39606884853296864,0.736275274506315,"?",1.388414871543854,"?","?",0.5732784080961786
0.1908590614363157,0.5062320070936701,0.8101540221516268,0.5914901308745912,"?",-1.00320213394248,0.2742533029774416,-0.29737514172135515,0.8516002178865469
0.8941061967359574,0.27277339585949023,0.439283842458676,0.764545625463718,"?","?","?","?","?"
0.8472481131141332,0.8876844771258097,0.28653791443448573,0.8613765773933535,"?","?",0.8035718951777323,-1.0622998952490452,"?"
0.3866187593671466,0.6508046606048676,0.7320650272135683,0.7237316203918598,1.0806455070997414,"?",-0.40340842055994425,-2.4084159248333736,0.6583388999650697
0.5329995553673874,0.7339905753894316,0.10733174038973958,0.7379373131861318,0.8818057313908125,-0.46414484553938967,0.2606221797010439,0.9794830443979029,0.1321611736905779
0.32945352468000744,0.8377767315430764,0.5037293434808527,0.934419483458774,"?","?",1.7385196140196888,-0.4301616689843176,0.24583647078524873
0.6077980134045873,0.17122224821743304,0.9729484214767061,0.6391510735193489,0.0029963099540091702,-0.567416854782066,"?","?",0.5796714686341744
0.914049001379021,0.8725013270834212,0.23565411252905166,0.19192721865176376,0.817694795554058,1.1356109811240531,-0.36998273598252135,0.03846074431611076,"?"
0.3995151296938031,0.910639440451678,0.1807655272602542,0.022529215759470977,1.2733003516280657,-0.3788952565511787,-1.6080909735539195,0.7671767072154452,"?"
0.5766387215382844,0.05546573196598614,0.7624299119386826,0.2630854236493809,1.0181199338892926,-1.8152521748074493,"?",0.6815239303456914,0.15300872088009965
0.630807228183117,0.5343382594246089,0.42249900284631914,0.7681211409422979,0.5799123394111033,"?",-0.2851953622208892,"?","?"
0.895308930846642,0.2696848697169665,0.8559957177288424,0.4307208569676064,"?",0.055979713846621613,"?","?",0.39221556218699916
0.42815221963438677,0.6101539778039469,0.07726262428262842,0.9725281599305775,-0.08123643822333151,1.3479569183435227,-0.22662753292805624,-0.46983469511197323,"?"
0.5729308754901321,0.08585621048005287,0.6035519943678926,0.8798751678152843,"?","?",-0.656358789789258,"?","?"
0.6625360817902002,0.37983727837508185,0.6385486211078752,0.05850910610116311,"?","?","?",-0.32649246945407995,"?"
0.2508692639203012,0.8026121368782999,0.12296847736612615,0.12813250240612506,"?",0.6303271830881897,-0.49745319332222765,-1.9170470189265083,"?"
0.8765131763570426,0.22932662021319272,0.7883020120607502,0.546295759224428,"?","?","?",-0.21910562068916895,0.6884401816037511
0.9450980306172339,0.1084699472682471,0.39141276835463623,0.11235276822546947,"?",1.7706517696246769,"?",-0.796138231097632,"?"
0.24063505089350623,0.5571350752854456,0.6703732946570016,0.1101422302618984,-0.9870877063515076,-0.5442611217670559,1.5339999347585636,-1.1653183728494136,"?"
0.5586946133697079,0.6447720974047428,0.8390398300429693,0.2837040542127254,-0.8210226502819836,-0.33427096248419075,"?",0.2865542327003133,0.1986202457353179
0.9873141704095583,0.13131849990611877,0.5860478075460807,0.7517550640195898,0.858730710916015,"?",0.07939509633952936,"?",0.06754952316210616
0.6575375662197664,0.6746790627169839,0.6764021720089852,0.6446365866166093,-0.3832568536633947,-0.7486477240589567,"?","?",0.6463439516851577
0.09922404981927047,0.8026427735301553,0.3006903482087333,0.9761924260864006,1.183015616748999,1.000678092385157,"?",-0.22790574767463384,0.9973039496739027
0.8582434923719897,0.1613418714940409,0.7852104282382426,0.004844619764394986,1.7910252851003992,"?",0.5678600034875513,1.3998254382305264,0.02595834008757203
0.6578413786349542,0.0282682659635356,0.9391781584812515,0.23747769076262193,"?",0.24022626269104405,0.0638550778398468,-1.314390138951273,0.8711087255924677
0.9041375035838701,0.1734899421687479,0.1425196919402767,0.29149752100432624,1.4335306262210923,-0.41134913312722704,"?",0.9168230167827017,0.6912562159777373
0.41464192102987063,0.03897532240490231,0.9793727071644178,0.6072311025983848,1.174435519653868,0.2817192014051367,0.2162176117755818,1.2312158600342638,0.19338546254205657
0.16682509367786014,0.13304350120411312,0.3034173167404659,0.2528377841268037,0.6396143876424711,-0.1241222707914468,"?","?",0.5888498268400157
0.18796080797851156,0.6756508416200058,0.4807245745664326,0.41118998769934456,"?","?",-0.6284730242482862,"?",0.23593717962767768
0.7320483075175392,0.34302033814681376,0.8415794482074912,0.2081285456022295,"?",0.04302333887810313,"?",-0.7762360809278014,0.9239449756638305
0.9398565217195165,0.3548126996299612,0.625720424161184,0.7010534505028458,-0.31848191549782473,"?","?",0.3254995716255969,0.7299348520991369
0.35481183351648493,0.9934037195888348,0.5031032719692814,0.15044609833399059,1.364503605721374,1.3223033300660076,0.47017693990194526,"?",0.5094098899620245
0.2385427067003807,0.13317800748413866,0.34732956086673683,0.7859411902781319,"?","?","?","?",0.06907152077521572
0.5931430219969929,0.055606905584653976,0.8885194738972213,0.3814145888503755,-0.2710621003122908,"?",-0.7676299365334139,-2.1191972018375993,0.5732547306786029
0.7849903144370118,0.18536174008110784,0.043916639861674156,0.802101860846905,0.3770768949874228,1.0802837569926567,0.7587305435454701,0.31098325645438596,0.02402811625147372
0.7400685739565613,0.06707264858679096,0.4640869945924806,0.26880548835701523,-0.8679159291307563,0.8500400149170771,"?","?",0.4119776492992897
0.7367138743954558,0.6332056165853122,0.053088356385722735,0.062343324477512896,-0.9325550284739011,"?",-0.6384741874997538,-1.556418001224546,"?"
0.09212211126215974,0.5807415820438515,0.18112698467647492,0.6727566472851518,2.690389289790868,-2.010186783269262,"?","?",0.4896028398526573
0.1876611060864528,0.9400052146694848,0.09901553864633938,0.13897941877093611,0.3040412248347228,"?","?","?","?"
0.48781204664655387,0.027010801753526215,0.7919308847712849,0.9459649721731949,-0.46851734649068316,"?",-0.16886476601545583,-0.8083317822797476,"?"
0.9681723509878546,0.1984770046222335,0.8713576058143295,0.5281010729015705,1.2471481879313453,-0.17059724521680342,"?",1.9655109257414445,0.676705053457507
0.30816595565245763,0.5577711953383875,0.9864882498144036,0.9741650166718874,-0.9100722537083302,-1.4773176738257694,-0.7723412174182243,2.452329115815539,"?"
0.07606422041013206,0.37171356797063604,0.44952703503580604,0.8315835305798036,-0.13332239211829788,0.8015025838952249,"?",0.08328239772952203,"?"
0.23866267859769108,0.010811137846874486,0.8523157756878881,0.690710747426897,"?","?",-0.7553125429861354,-0.49575506955359877,0.5436382490585316
0.8119932708656303,0.642269747122882,0.8382478945422309,0.5778480006386908,1.635902626907469,"?","?",1.1405453201205704,0.5620152087433155
0.5872725415686337,0.5290797351303709,0.04451428616591713,0.5748630636333041,-1.2090219618277414,0.5317978227664232,"?",-0.6792481178984034,0.7269963211866597
0.8998315012691223,0.6567462066289596,0.45195099465256616,0.6401749971819415,-0.14146262589431577,0.0694400313673928,1.7047842773814381,-0.6756851956772102,0.7462512408611659
0.6320303076910967,0.8726023452660956,0.14292798786236327,0.6539467440987523,-0.47857265327384213,"?",1.0771768460439595,-0.15733581934091567,0.005998609450946768
0.7056327436165313,0.008501566279277784,0.7056868766517503,0.7279608190453153,0.4633370104806527,"?","?","?",0.5896719049052375
0.44786683474007005,0.9091104346062,0.3556873635457616,0.0779312408922046,"?",0.5863645109241009,"?","?","?"
0.7464126157509687,0.1023528331600072,0.04735417097781092,0.6264010889405798,-1.4761185075750294,0.5769513602194358,-0.26449469013676075,-0.28328158632929606,0.7871094285532863
0.6803419394466497,0.7685092548225785,0.15956414676821695,0.985347046191607,-0.043002927808804284,1.0495673523150502,-0.2634230294206408,-0.9040180785886476,"?"
0.6301004262255705,0.47480885906695636,0.26382323033949406,0.6525683550206431,-1.972868064294453,-0.6573431953963809,"?","?",0.586683575390333
0.41776401907124394,0.5042999515163726,0.5622946622931282,0.07714833126152998,-0.7812086860899905,-0.3574632630182726,-0.35300859906923404,"?","?"
0.9336914451013876,0.4332346807894707,0.3455624729970288,0.8434276635681042,1.3181690531808474,-0.6212744590859215,"?","?","?"
0.7920152008954313,0.25002531603142053,0.13959447361738841,0.13780447850355704,"?",-0.16103381184163978,"?",-0.3169414558066278,"?"
0.17350625748652826,0.35060352995814403,0.8715362749538018,0.6915202848195268,0.5818037423863629,"?","?",0.7106080482721182,0.45087111994602047
0.016959858303635444,0.8400197903146065,0.493542393442183,0.8713828054861537,-0.2193656484816577,"?",0.4401302043312258,"?","?"
0.09311704373627316,0.8009492189647198,0.04476251948106791,0.8607372634341952,"?",1.3834601157271285,-1.3752318706502569,0.7926953103723119,"?"
0.3507852120481869,0.790054401652784,0.7731794357469017,0.8008473729177652,"?",1.4011876585195595,"?",1.4306410282529398,"?"
0.5949815899246438,0.9859874136664077,0.47709737327941726,0.5688209459478919,-1.0968074425217653,-1.3568180304635828,-2.3284719585897458,"?",0.30662130735272064
0.9334880247711115,0.6405316571434669,0.9571795761436421,0.013106042141886265,-0.3935685628269647,"?",-0.33716458252903936,-0.3253024179232261,"?"
0.7561560497204711,0.8666601865831389,0.7228860382201552,0.7024066631330252,"?","?",-1.3647190836031164,"?",0.24627249031650167
0.9826858069195972,0.9016780426357227,0.293668116544636,0.7297015454114804,"?",-0.9403509501856513,-1.9346388143942357,"?",0.31179811270205415
0.4110650163455678,0.1028265924053895,0.49598646671046054,0.111287863158958,"?",0.7663143325235795,"?",-0.66548492649683,"?"
0.5069409941751182,0.825878888734868,0.6783988925929987,0.5011823603083356,"?","?","?","?",0.7148482667114611
0.786901673356551,0.45190592157393517,0.8090386523469377,0.2820621864624855,1.0203609012098669,-0.8100391488500226,"?",-1.4633979920206726,0.6425079675357763
0.2523134191689975,0.07993698780459235,0.723877563086456,0.530793295016261,1.1068595730964763,-0.01935142653603026,-0.28046259321548433,"?",0.9015642946444338
0.2328818194418052,0.1838297404683098,0.2253342088366601,0.8045005496925206,-1.7087033895804224,-0.14669105611472844,"?",-0.36426787860770543,"?"
0.3880569803230247,0.4364490040541913,0.051605105801475926,0.5620198152127356,0.40045266659548306,"?",0.5224795804654335,-0.7805447664572241,0.0466514474291122
0.5912054549363348,0.8428029474079801,0.028661341618344105,0.4972697300372966,0.09487615448572193,0.3697161439684639,1.668800130766272,1.3007405117313595,0.6077135872105524
0.44040004468387717,0.4373489151696297,0.2284083654892184,0.16045404849369405,"?",-1.3744007421760525,"?",1.591245188212344,"?"
0.7326851008672199,0.6209777609582354,0.7009431195902067,0.37417331719857994,"?","?","?","?",0.6613089795715124
0.05341952053424137,0.29032121352522267,0.2816268181226158,0.9927529097053367,-1.332684409175845,0.5297967990767043,"?","?","?"
0.8386617353510879,0.9350423493581819,0.5714551808700779,0.9712124571360508,"?","?",0.00004416268418899736,-1.68815092605533,"?"
0.33502349658409725,0.17001455302426005,0.18692402141669517,0.6021220157593825,"?","?",-1.5036216759338479,"?",0.5923072701707421
0.42288559883344123,0.4456348750008263,0.8561604050605198,0.8651028240266856,"?","?",0.476942443051471,-0.8210889256736436,"?"
0.1496139884832708,0.46827125330581865,0.38751483664535136,0.5053071590700129,0.4202550045466647,0.8087508967977486,"?",-0.08952525983857738,0.13123851190390323
0.4913008308809821,0.06647542794483385,0.2517535299972562,0.6555618658245808,"?","?","?",-0.5547383035255278,0.19956452096290755
0.8106785032814854,0.7118121570644036,0.3606509692413593,0.7617621580127076,-0.00667535778901828,-0.6964061152287669,0.18883533407559522,1.0427838851928513,"?"
0.6437930902790125,0.7930214568114202,0.4753111815887747,0.6085917833265726,"?","?",-2.344943391610723,"?",0.15487876329069916
0.9324017015027746,0.15001527930786795,0.9791024027934478,0.7538212614016535,"?","?",-0.06165102734347518,1.5276548009277966,"?"
0.2132058148270659,0.12028356788418826,0.3892225690438589,0.12456570863970584,"?","?","?",-0.881488134976977,"?"
0.8108118058667695,0.013783543181662639,0.9834469749055157,0.6176445896625211,-0.2574146095736891,0.2731869252481352,-0.12155927977869137,-0.5974377153192988,0.5451582518894442
0.7447057838958302,0.4275193530372865,0.9122535875804523,0.7721915880534007,0.33354108199088744,"?",-1.031625028583944,-1.1148235001079931,"?"
0.027827720591235394,0.20832679102190066,0.2865036257099316,0.8910215721956078,"?",1.5756274660618348,"?",0.9220324143297807,0.31705854091291497
0.9371003629526118,0.3921547815112827,0.9191414444406318,0.6354532348248767,-0.5398085528173183,1.3486610041112779,"?",0.796312395590176,0.5899610206252999
0.894026742247074,0.4177619982464993,0.4342592707665578,0.26846787528176885,0.6060370205069496,"?",0.4551040491371784,"?",0.8700122433938895
0.6519731230879886,0.5342154821436926,0.31406957655481915,0.39595145286985556,"?","?",0.440533653078135,"?",0.7897230936848296
0.9020502679695939,0.3974045247347697,0.53709686337379,0.38675865526394926,"?","?","?","?",0.5263213234590101
0.7259549930164713,0.373421840330705,0.37093952806226627,0.7246187065878871,-0.596376827496128,"?","?","?",0.3667765401946528
0.663762363813821,0.7755708072103418,0.9179358860811251,0.6057699372463186,"?","?",-0.5205591855494003,-1.1886513490524373,0.12103518472402852
0.5890435861962622,0.42573229098664456,0.6387033238132325,0.4247342082461236,"?","?",-1.9393624483185288,-1.2112429785580257,0.5212520795324613
0.47178355000751004,0.5985032756789979,0.600393946999985,0.336186390839297,-0.5526180318711816,-0.21667298181137062,0.16074344641504368,"?",0.6320753262187997
0.8389644337336672,0.34289052663206254,0.7315140183229167,0.6892091288844016,"?","?",-1.097402228023274,-1.060459269133199,0.30479580579474375
0.19554669178170836,0.008941933149647863,0.27514417168111316,0.6336596170326734,"?",0.8161355104218994,0.5839272451788619,0.3799841426530009,0.35466394691862857
0.6738175058730884,0.3589140196541738,0.6371005862581405,0.660293683611415,1.0266865185476386,"?","?","?",0.9850141883146648
0.7476867052188678,0.7490446570507829,0.9619504267061914,0.6369491409501833,"?",0.2583533807861507,-0.49579575407375137,-1.3168008491263983,0.7173013490941276
0.6401084787563882,0.05717815277264049,0.25146366915745655,0.2873600015312594,"?","?","?","?",0.6254810639379251
0.3265057244005738,0.7646372347598462,0.5979043586299759,0.2560451701765478,"?",0.006960636703593662,0.5280368068505754,0.6229411073824225,0.12832813412010213
0.17123552625639338,0.6113854131428862,0.9647731153333923,0.8436525472846645,"?",-0.808088737052825,0.052836103800356776,-0.41856047268672775,"?"
0.27759862843056715,0.05995560309494219,0.12347105726666596,0.16992630307581025,1.4577656931853455,0.5577592196413823,"?",0.3823509060640299,"?"
0.48078294709717406,0.7270309503956556,0.4088205498886617,0.5738142774549269,-0.14258796540220967,0.0847244459296792,1.8456328400952886,"?",0.653516367952502
