"W","X","Y","Z","A","B","C","D","E"
0.5822039675110067,0.5002650497616026,0.7768701510094205,0.2935364263262712,"?",1.056625802488476,-1.4426921086465105,-0.8665920023815457,0.8230401913751795
0.3385135051323038,0.48975288881883894,0.808161536303704,0.4776176315405829,"?",-0.864114807601431,"?",1.1774518333461843,0.8989065165622048
0.7708178686074669,0.5587351106485752,0.4719749907427202,0.3702464780769186,"?","?","?",0.33557026934565853,0.4399286320868061
0.9248885587152469,0.7964988427933706,0.054528435896999294,0.20621465900257108,0.2337268179841983,-1.9433493967573798,"?",0.7788902740050774,"?"
0.9572049900694666,0.5955718118117246,0.6539806128214478,0.7070580265102511,"?",0.7018452212228888,0.31782440023076686,0.31485214956955493,0.6434299598514157
0.11166450867059141,0.585583699857382,0.3784026384187662,0.24370557723496766,"?",-0.46261424170955395,0.17241232724507397,-0.08795999960808387,"?"
0.5798988778167671,0.7459423984838445,0.017367503628167302,0.5900785518358673,-0.04237990021840228,"?","?",1.0126655121095085,0.015572201427799692
0.05730688820986707,0.8231199109842833,0.7363107237242217,0.04920088024303837,"?","?",-1.3176709852943513,"?","?"
0.5874115431463118,0.5292009069760171,0.6978442968977832,0.14559960762112212,"?","?",-0.10852256778694372,"?","?"
0.124886674888123,0.862250649018097,0.05859315040125468,0.5299791748349625,"?",0.39255409015948534,0.007445619233349242,1.7650160175515934,0.5890383391948621
0.270398459545395,0.04909320466129796,0.3375424550112436,0.24030057431207918,1.358670471017563,"?","?","?","?"
0.8838172576958301,0.6167301815131379,0.2914113673551033,0.28971381408056907,-0.5027746846641961,0.8706723257655324,0.4143186829665581,1.0096962710260768,0.17487812660670188
0.4562769380623872,0.22226072189156354,0.7616142040713105,0.39730878572336814,-1.450130562030066,0.6025643398092491,"?","?",0.7153492421712384
0.9589368856916447,0.8723136933153726,0.15525069760440458,0.4541934660962281,"?",-0.02657462942585643,0.4686312037489927,0.7051218601685907,0.7607390351710475
0.25776226701740956,0.819345780606477,0.5398476109614394,0.8594460752152131,0.7308862445736805,0.616129900683482,-0.11077416646765995,0.1962655762597154,"?"
0.7016854671931732,0.05312923783082413,0.6984660415160378,0.7033513842983865,"?",0.5375709619011192,-1.1535995445719256,"?",0.9940292699712088
0.8424071234536463,0.7028438258555272,0.3916746845768788,0.22208124858046352,"?",-0.9223616659078651,-0.4426288432443111,"?","?"
0.27086725851281446,0.6111113555098762,0.13715216586025547,0.7869439397215094,-1.220116664160357,"?",0.776966083215444,-1.6707408761358278,"?"
0.5500932217120342,0.6713546741540339,0.6098932641936641,0.644115244173336,-1.7643346949554664,"?",3.701963263642059,"?",0.044507041399378444
0.09705718025953836,0.36062484261666317,0.5791619333909204,0.07539366554440696,-0.9766573738906688,2.0030061742270133,0.12639204263597797,"?","?"
0.49273158064470746,0.7858604677782219,0.5734360565139265,0.878572958754452,"?",1.1824452781254045,-0.1435073097209369,"?","?"
0.55860832278591,0.9566719420882797,0.029335099666998543,0.5455698359382473,"?",0.41274188961866987,"?","?",0.8157186746396548
0.928372121829586,0.5025220684571361,0.22400240548104877,0.2802962124181039,-0.48830236919027736,"?",0.8282185009251439,-0.6033842609028564,0.8544975265167469
0.9543425758672928,0.6252810093285293,0.27557704624653434,0.5022359618718422,0.11660435956509112,-0.22914346918092415,-0.40620121578244534,"?",0.9017233048570379
0.5054483438754567,0.9026242137305289,0.03559450254433272,0.0006583739504599784,-0.6494524837080727,"?","?",0.5170041205552421,"?"
0.7194240062778066,0.7367966222561988,0.6794142537291832,0.5117392039576769,-0.3075827043235696,-2.1612563597098498,-1.6341235750897471,1.5121866643738426,0.19463412087685406
0.3785131022116801,0.8231101789247994,0.7320528292921897,0.28779534967472475,0.40412828003461865,"?",1.0426891233026825,"?",0.6579180615628375
0.7955474352109853,0.09484659844223886,0.814284267227412,0.07096163826987056,0.10850238833650999,"?","?",-1.3031391461587238,"?"
0.3399016244063977,0.25145148803227846,0.5432617500380545,0.19203378637736734,0.08163188352773733,"?","?","?","?"
0.6653241513237977,0.9722120435787394,0.7407000723497266,0.013328940278406698,"?","?",-0.34019116163634117,0.8699439845255046,"?"
0.7929411442670027,0.5032319645051946,0.08160669947316745,0.44108118952141684,"?",1.2212105447248713,-1.355774596481825,-1.9460290225374166,0.7391122401992063
0.17737256260637446,0.2888172607422066,0.7386346793371641,0.17839524637985527,"?","?",-0.9530382563610391,"?","?"
0.37844659319927065,0.06294029634778342,0.744364268363892,0.2667332720677005,-0.9834505084372214,-1.8347951327843959,"?","?",0.6223890220587991
0.672426179133554,0.5203157114718768,0.38656041129660323,0.3757735410502656,0.41103551503549896,-0.4715789311489283,-0.13463661258898138,"?",0.4044031803555064
0.2520143623323574,0.5358667124133749,0.3188530307154298,0.7732176792103296,"?","?",0.04854532795802588,"?","?"
0.4357085439042232,0.8258509716021147,0.08019702852730037,0.22534324710803766,"?","?","?",-0.5910390074216452,"?"
0.9827839971907066,0.31176459034131665,0.2635143897273753,0.028994311263598638,-1.475077978177488,"?","?","?","?"
0.7073366479898135,0.022667279868707313,0.27527714413453497,0.9730018113818368,"?","?","?","?","?"
0.8454399486303996,0.8797391249922599,0.08355008855824453,0.1352539558491639,"?","?",-0.6334837771089836,-1.701711695647227,"?"
0.27341339840608936,0.811255825176165,0.013041313239937846,0.5350441735752025,0.0933642680028818,-0.6826576554453688,-0.03036383739152296,1.2642498271920384,0.43087457852212285
0.371818358666691,0.1604339210873822,0.6649917815854229,0.5921576158928625,-1.2699822038239634,"?","?","?",0.3488175673384184
0.8670792178872815,0.8913342192456835,0.607622455156978,0.45291045041394296,0.1218182560784809,"?","?",-0.1482542255469852,0.7298644584706995
0.7304948154939261,0.5776240325269333,0.4808440665366225,0.1417510329736933,2.57377774251131,"?",1.3267544053010314,"?","?"
0.4939637004219992,0.9014671424268008,0.8466149342167186,0.8594071722826866,-0.4420440718600584,"?","?",-0.6776736730081737,0.1664196376779714
0.9019854784965209,0.33378399611426923,0.15133383497137376,0.7953723647283995,0.27747536568461434,1.458215899349861,"?",-0.40858329249548353,"?"
0.7315135619817619,0.5366549604719995,0.5812903695425418,0.8937473125928046,"?",1.0949744129547547,-0.2214418732713166,"?","?"
0.5238990337841882,0.9495792545150037,0.9348257160619478,0.33231862058731365,"?","?","?",0.8525052348866218,0.3579726384666857
0.38079835191570877,0.6811420988785555,0.6949135486691573,0.5009502739956508,0.013190596659050726,1.280202926726841,0.5419519185776354,"?",0.04163852611711638
0.5921384229308428,0.013637494238827097,0.9189583639428589,0.5822925013889058,"?",-0.21222953752030907,"?","?",0.42767972780387464
0.8017323864781289,0.9668256668693362,0.607600624888911,0.53160570317818,0.4892227783846188,-0.6578298313490208,-0.19848986939469157,"?",0.2145712635518613
0.38180884898070633,0.35136652618518793,0.9660289308730501,0.4559830548921433,0.40162088402407986,-0.8567577767558021,0.21119876599786863,1.2904156776038018,0.11958320905455166
0.33426611966913566,0.47461828607595447,0.9087916945975285,0.7099850521254489,1.7054034488626433,-0.2801685017254802,"?",1.4191642362338615,0.7423399626042329
0.3057703612463625,0.8763504254805878,0.07018560368616122,0.4052566672100095,"?","?",0.4101768761925839,-0.35192807267742643,0.14049888102692298
0.45593182217468,0.6879477084032575,0.6299356805426668,0.009349960945307823,0.26334961817855906,"?",-0.23788526766584667,"?","?"
0.9084194264916177,0.2330796180245518,0.7593216992314142,0.2601405086548618,"?","?",0.8025688395216622,1.3867275558229608,0.27987049638908923
0.24203394108084542,0.9138985348596096,0.1291907390164766,0.734490212552434,0.3906120300242361,-0.18608665067715588,0.595786737004911,1.9579294189864096,0.9983627125185484
0.8391853694642468,0.4613593067517934,0.3420700778321146,0.8081796064869238,"?",-0.9608237997628425,0.03199244040630401,"?",0.5482773912473293
0.4642365260553605,0.611659818052193,0.2952618737545418,0.11164562852416404,"?",1.446201962510244,-0.1215949929427673,"?","?"
0.3265165773085741,0.7334283558671526,0.45592284517931203,0.6553282681616803,1.8689911304956885,"?","?",-0.36578927407032374,0.6466933066111666
0.5438549861975857,0.0792435325465497,0.33991996261082513,0.8716696333547396,"?",-0.4744266534336444,"?",0.9155113994439351,"?"
0.5810771116987197,0.4353958794434367,0.7458729910837765,0.7223013777972525,"?","?",0.16733793336833147,1.126791696534665,0.019801710467120648
0.6023492131389332,0.04780584898470619,0.5793488288124815,0.9310760992738958,"?","?",-1.262192822118882,"?","?"
0.16321829843179647,0.8496575426753794,0.5077692804564335,0.9862110215398454,"?","?",-0.5171559029668007,"?","?"
0.5386278503512714,0.42434545107939337,0.4035357806800872,0.46064596847161554,"?",0.04049166543151823,1.2931074770874589,1.0147704578222363,0.7208354492013906
0.426174443644598,0.24776655191653862,0.6562038258692102,0.38528275269903034,0.3740950029591396,-0.12549054951972233,0.957924330461385,"?",0.887196479568302
0.4487062865208473,0.8581309112117039,0.24453144383666237,0.9022744272419565,1.58382830534759,1.9700434948205894,-0.8516608974786304,0.22880418964751356,"?"
0.3303552587521039,0.157571222224141,0.6544173293976614,0.4562393519820007,"?",-1.0076478132226943,0.49025043477513014,"?",0.36551357772841975
0.9464239562470791,0.3966026378585559,0.6747390896006769,0.7019298594572239,"?",0.29288165615261386,0.31128201031609587,-0.11774460454085679,0.20851418234503272
0.305970750206227,0.6452795936599813,0.8376563196638624,0.16025864903072873,"?",-1.5287881055925845,-2.57288750889776,0.5469497645437525,"?"
0.6886696404567452,0.2139112466740818,0.06707016548144185,0.6771857483778507,1.215623364304475,1.1769782932693902,-1.1480091951488853,0.7410745131994575,0.37622190456604776
0.74640721578519,0.28024955046965383,0.806318314465144,0.10240827210415637,-1.0486196004922739,0.06912902728170234,"?",-2.054116923195596,"?"
0.7590443694226081,0.5427402973013882,0.002759539655526666,0.6883767569769761,-0.5816332379113399,-0.16986659294035608,0.300681833153333,0.5463597720988108,0.3551031781125473
0.647984168291357,0.5336231289496298,0.9111739421835217,0.12392255780194517,0.8432038643010089,"?",-1.0762995433695064,-0.07323487937161297,"?"
0.5323566405409432,0.17924207005942683,0.45530224852393997,0.27164185057389423,0.23467485610026853,-0.6322327255821941,"?",0.6772468517066528,0.2268981429505077
0.031642069020928476,0.8869321304772619,0.1722047252650587,0.16786850914626195,-0.7218212003891293,"?",1.0251736670381058,-0.9306338327570574,0.646300913749438
0.5029847993516643,0.7879895062818909,0.9359062515180583,0.12242460660187637,"?","?","?",-0.3473238231797728,"?"
0.8149834584088271,0.46800021631694677,0.8379907242301943,0.9877159125378405,-1.2830787725424646,"?","?","?","?"
0.39801315932328296,0.6680081468288743,0.08941983689350241,0.12537368433916973,"?",-0.737958019447226,-0.14993325647678907,-0.5930593717242165,"?"
0.4520561248144461,0.24710536652448312,0.1705684931102316,0.6874032190369637,"?","?",1.748383245665,-1.4654327431052185,0.9781435958550242
0.0688637847264768,0.674836438667487,0.8403227054363938,0.15202307822507266,-0.7163653039836566,0.45361482693464844,0.2526812187028953,0.1485783559344064,"?"
0.8046967538230112,0.17023467641415002,0.6489492467446893,0.6103960485759865,1.185316500341828,"?",2.2478544497748825,"?",0.7929596558684489
0.7743841482096272,0.6937603619071668,0.4231762283771441,0.9746561926945538,-1.1297643338500907,"?",-0.6456644976584576,"?",0.6727365701673869
0.2069002539180833,0.7485151678576549,0.11241733028161027,0.3361976106858495,"?",-0.0797553533240618,"?",1.0200216963845141,0.15970061464231278
0.519338086029824,0.5642419797640341,0.9066127463528801,0.7127895057216918,1.0960290592688167,"?",-0.14374815438996258,-1.2398203397308194,0.2006584969302847
0.11724901975919755,0.18860611005522565,0.7687345059351838,0.6700414245547606,"?","?",-0.1930013991629446,1.3781698425745494,0.7829217509294981
0.6898398757424917,0.8294564454521209,0.5638907480873483,0.9499914227973705,"?",-0.26831436889828614,-0.2535235385301979,"?","?"
0.5645418825223794,0.7820390469514413,0.8952302254940254,0.7538450479533685,-0.6651098438564759,"?","?",-0.23650419410463402,"?"
0.8915666992185551,0.8934921565540437,0.8508157315864555,0.9080220384052426,"?","?",2.082844739839412,1.4104478289353075,"?"
0.8936951048796957,0.5894891943613336,0.22337632969613352,0.6288150509745576,"?",0.8301042530967714,-2.224223801673616,0.3484998931433313,0.9689267335923675
0.6864124005695948,0.6989595763231411,0.6077932463922642,0.8785361035419397,"?","?","?","?","?"
0.18394269546033426,0.04546677413504807,0.7277951068535435,0.054815604143474195,-0.3322304099801148,"?","?","?","?"
0.74679620330249,0.10834438537044533,0.26832817807002507,0.06922186438483346,1.9734066388786138,"?","?","?","?"
0.7271835357097982,0.34856590757963324,0.10973050840159826,0.6941029055140182,-1.3670273409110532,-0.17030096143607978,"?","?",0.25274652206362536
0.5644814953280188,0.8475992200231905,0.6930991883827335,0.24430006333567245,"?",-0.7140078348990304,0.14234116891172188,"?","?"
0.6447550693927735,0.9105707769613338,0.1399144963153074,0.732710659867363,1.0940616232487512,-0.09783545194771553,"?",0.06982157469961894,0.6798135584882437
0.5760209639588467,0.7482540744377024,0.6519233607990449,0.32780446990334133,0.4379185603832227,"?",-0.8945715295864681,"?",0.09168824688957389
0.5458934307364165,0.8261676568655312,0.9799158186602064,0.16913795338761028,"?",0.16182412609911112,0.3250504144350138,"?","?"
0.6396321743373901,0.9363641923902948,0.6016585578940841,0.9837518249566057,"?","?",0.6962213059160063,-1.1424844284448548,0.5980271973002014
0.8290115623272023,0.29307006210830067,0.9165396085829858,0.5557408273234887,0.11077779477503447,-1.0078442196439454,1.099859356072899,"?",0.9826756633071518
0.20906468375194764,0.6900832143249964,0.04859777111974628,0.7029782137795839,"?","?",-0.4799270544927496,-0.0013430519398403473,0.9108304540844991
0.1427299587006361,0.8304240088483987,0.4762990215963572,0.20078558278006375,-0.9859818526318895,"?",-0.40674680064462165,-0.6516475429748664,"?"
0.9154099099467568,0.6400994002354923,0.619032366162267,0.5470513474073153,0.9098396666741817,1.2816426994152341,"?",-0.8299273302259201,0.5981441334100523
0.5035964363356116,0.3190954432355111,0.8373855317784524,0.7536884816089013,"?","?",-0.4649180943166467,1.3057884330807297,"?"
0.48320664934003377,0.8599558275423742,0.36967861527166357,0.5185073633961619,1.1998281677659215,-2.3716081052801496,-0.35681897937980994,0.11737829423083937,0.9674233593180364
0.5303687117569456,0.9155402640452772,0.4394924475510953,0.19432463375119013,-0.00006316923845157706,"?",0.5018102992199258,"?","?"
0.6566959875168028,0.7214003007884173,0.30531337898641797,0.5711741337061116,-0.4144695769721957,"?",-0.7598108814953108,"?",0.8730010194009847
0.9359168266722078,0.33481809724222367,0.6138096708069884,0.7456237607392382,1.015179727878339,"?",-1.9323616919810238,-1.6798397163216745,0.9513791434944519
0.4562548432592639,0.886812373010819,0.1798766548096602,0.45124946116548004,"?",-0.19974930301737157,"?",-0.3099148674098764,0.007390513323970227
0.031279153972631146,0.6417362190816571,0.608179092157372,0.39556257941137996,0.5233195245759183,"?",-0.6910788606003911,"?",0.14310603846168624
0.5671212797011731,0.7025107400984383,0.7516450724408748,0.7333639666353697,-0.10162757128891248,"?",0.31185649674898214,-1.0341995025166504,0.051030281797493915
0.7832312607528811,0.28149611223768267,0.16022824310488049,0.6801870837158617,-1.0922079184348799,-0.5218967415127433,"?",0.6962289585202128,0.6844738419817307
0.9721290015744994,0.4635886116734147,0.6650105919937657,0.8254436989549612,1.0737196060219978,-0.4103608232697481,"?","?","?"
0.9895397772672705,0.1985003086286472,0.5127853943343221,0.3920387002659875,-0.4006917420094834,1.654256420434876,"?",-1.3870116980824463,0.4335305549841142
0.2613524270333121,0.6550887398461027,0.3093942123540554,0.10990970469695927,"?",-0.3673980649936722,0.044482189673264436,2.08743080056618,"?"
0.5399556957165319,0.056227173796871144,0.36815658426374154,0.883795938798654,"?","?",1.2848107534020188,"?","?"
0.5571033913411043,0.8821513877038887,0.2073020168350317,0.7738559917025136,1.0281817575820535,"?",0.9670262912049699,-0.1820243036876675,"?"
0.08183183170761144,0.9803216921647362,0.834821705964107,0.08440324138556199,-1.2392602492933207,2.253116890775283,-0.8804552712310442,-1.005851143044794,0.5103913298567517
0.48019292302442684,0.13102196744449057,0.075869870638267,0.6031510513411658,-0.3036188302442665,"?","?",-0.2927240636244166,0.6029728317536396
0.8429469353248267,0.2905467841481928,0.17935022637977371,0.1289005458093886,-0.45067778635395733,-0.4753950165831658,"?","?","?"
0.2837087870814752,0.8146880298984647,0.261125048086537,0.6025972800949853,"?","?",-1.0623248406886852,"?",0.8342548365401965
0.9794952944692596,0.9918207115710773,0.4745317116652077,0.7288793022992281,"?",-0.28073676375696305,0.022492719807254577,"?",0.16905077203863828
0.18083624652376895,0.1329650737466994,0.6602119548647338,0.06184323728095231,-0.30340275361556623,-1.113983660195963,"?","?","?"
0.3885387787828263,0.32241034462564566,0.9249222760447708,0.965834966591421,0.2743935459891442,"?","?",0.6870849403307553,"?"
0.45700909856060434,0.17964264312344036,0.625562456337337,0.8770238832650967,"?",-0.875472490080405,"?","?","?"
0.8855046732709748,0.6564372069287507,0.31890837065062416,0.214829630070549,"?","?",0.8331766530210993,"?",0.4504698538946388
0.899761483048318,0.46900713656063053,0.2750777378920044,0.023740802123750848,"?","?","?",-0.5728126296760299,0.4308869148146868
0.02169805976533623,0.6200987085059033,0.14091128275783005,0.9495504304072067,-0.8010812110334832,0.7419995310684546,0.16607048066601804,-0.45064130618069653,"?"
0.8955374582414635,0.09687327257683265,0.7153468775433494,0.9024743792061707,"?",1.0103835830850985,"?","?","?"
0.9873174504851938,0.012220718721015267,0.5701280191532974,0.695386275851797,-0.2969945038869178,"?","?","?",0.670226097134772
0.4622351155680746,0.8893658913693214,0.2916084955068188,0.5151764557723324,-0.10945134138148334,"?",1.7681013974063824,-0.4840689342143566,0.3840224944627755
0.40319496081419737,0.6962893481402461,0.4152402117655303,0.07052729800663071,"?",-1.328076585269216,0.42964957515535007,"?","?"
0.21156836776257126,0.8966855260047626,0.11546545268878372,0.48556390486161183,"?","?",-1.4756070477534409,0.4191584332386991,0.30568763654795506
0.9876101291529265,0.7512686149102128,0.2251977341264173,0.31508048768385133,0.00711597727391519,-0.3527071871687088,0.48620433178107114,0.5769798336114713,0.931247401956731
0.5507365155667314,0.09710985474449729,0.4382352662953133,0.8640175443935505,"?",-1.1851334021259596,0.2935535583225194,"?","?"
0.7363605334605239,0.2107259365507661,0.23409578486269833,0.7138650172866787,0.7399602975780243,"?",0.9580740458863706,-2.327300228596679,0.06446554679424632
0.869874529879517,0.9951270911838483,0.8500270013287854,0.4713866282127348,-0.4517047216921705,"?",-0.7251331975679249,-0.875883340139459,0.8378979574222993
0.43973394481818673,0.4525708130824113,0.05011508272523546,0.9591996991297478,0.2757777713547031,-0.30871890733903,"?",0.4142135005928987,0.7081838791420907
0.6167285668830393,0.680940863165526,0.6327366061749782,0.7205330326744108,0.25640261194607056,1.4603375420556242,-0.6801495941662382,-1.0788009398592455,0.20803938103419028
0.09334637605554152,0.3360292568572547,0.0020928138379869843,0.12026006748148954,-0.8330208699263989,-0.2025545276977799,"?","?","?"
0.4605514939291011,0.17848214185247735,0.5932920989656689,0.2865798266253692,-1.220450163648665,"?","?",-0.4713580595431013,0.647421567855595
0.491389471787812,0.3609735347369145,0.43922024270963766,0.6358625372755615,-0.3689276112285228,"?","?","?",0.12374623632558857
0.39063809970327257,0.27969336378993703,0.6147335445084321,0.7634784378109762,0.6430638525679555,"?",-0.4478972135123805,"?","?"
0.8237092732304265,0.16362744180400357,0.9222140441905802,0.8932233908077956,-0.6617556264068468,"?",0.050640493129731304,0.9509986440781739,0.14931110505950818
0.3409679119773148,0.1765857951705243,0.20660229174316158,0.6070148733875602,"?","?",1.7073973945118615,-0.2190319894079695,0.5196548094939444
0.3252095592306201,0.3569111277750199,0.6628290855877967,0.6693724068467866,"?",0.9562433867482799,0.1693321704405023,"?",0.9368601541819093
0.2794455452001323,0.09701867645712814,0.6431975566621364,0.38482610269456896,0.11270157264610937,"?",0.16409425018518006,"?",0.6974864734291102
0.7711403720320533,0.7838887906709799,0.11442802342897052,0.21970270414594717,-0.12658782339420901,"?",-0.2055316751102631,1.485463046106945,"?"
0.1848299877924786,0.15718961090974481,0.799741368293758,0.10477738450681562,-1.0352546320349312,"?","?","?","?"
0.2933542580044195,0.6187434771524132,0.99406209717871,0.48998532784051907,"?",0.654665679949425,0.9157048492270403,0.7413901733775895,0.40930495386752996
0.2804193410243194,0.48619969443214517,0.8347160095686892,0.9094125412355236,"?",-0.12264512798980598,-0.9665269948684705,-0.4515135003593518,"?"
0.42928925998756173,0.8480533009136451,0.24468834145045193,0.11743727462832765,-0.14224550349243995,"?",0.06790115547985223,2.0433674282075773,"?"
0.5171828858890306,0.10778806634523797,0.5542350920896455,0.42805982554360433,0.6044496764479412,"?",-0.15849326694427707,"?",0.17792917103171568
0.6343921101103915,0.92992622300313,0.5775883632490022,0.4257947540271121,0.6129915048917803,"?",-0.7520652938509009,0.5646715366337687,0.34584019859044
0.6278342952834026,0.2970799216085236,0.10766630477613814,0.23181667995114652,"?",-1.1385786696745221,"?",0.8619297385781187,"?"
0.79235887345479,0.6159691336455193,0.12194635692831213,0.7658778675291562,"?",0.6667659209433158,0.5503462142807066,0.12742763255953907,"?"
0.950479579197707,0.5444464515483827,0.21182672608334663,0.19851237884326167,0.34509306172202875,1.5472541170292013,"?",-1.025703104217308,"?"
0.18062378964573678,0.6232997798852038,0.7444915991756416,0.8031037839595778,1.192565631663802,"?",1.5177726808870295,"?","?"
0.9128969662377495,0.37179801873108276,0.15864694894246667,0.6552075014739596,"?","?","?",-0.08793881264514788,0.8214363590702705
0.6778800629299357,0.7845770025112582,0.8309157744238873,0.9400533901357573,"?",-0.7641078368374356,1.22512408600356,0.4868416252779357,"?"
0.36409357988803936,0.5492431354991834,0.24895967040556188,0.3002719760404762,"?","?",-0.1642291678904089,-0.39801008812705674,0.20004633015384266
0.7418294395532112,0.9502141589170741,0.7615400038607132,0.11319454908457183,1.5298248168375492,1.1290902668094247,-0.08713379787035339,2.2075393471432645,"?"
0.8036762164959648,0.482704140369697,0.04692073412534947,0.29006996608074886,-0.8945087268641425,"?",0.11467840608154495,0.18085704059570384,0.09375277438893415
0.883153960548777,0.5943910102629535,0.9042093835755609,0.6748248756745783,0.3416710101182374,0.16227880362334188,-0.24907096032448198,0.004047761934082009,0.2826962318712771
0.7220080870287697,0.7355084785284631,0.9381525601601317,0.35889361232608286,2.5404036208687577,"?",-2.000446289158261,-0.9945951899406559,0.2343056098597227
0.2521381210951388,0.7349116444418478,0.6004164052181995,0.687842602102787,-1.5427104454844935,-0.5479066028810377,"?","?",0.11989725193092315
0.6380332200127117,0.7384640238855373,0.9267645048916469,0.4565968334718149,"?","?",0.12247274897212926,-1.1325487467968702,0.48411526072602373
0.6266437363435293,0.8593148950745289,0.19413743643494508,0.3067622234777636,-1.2206335571578981,"?",0.6493103361527699,-0.47228104716158537,0.7332814702931443
0.6798174843939151,0.5048401900900157,0.06104585408857277,0.6277842381800902,1.2553035959069843,-0.49431233901703586,"?",0.5014726143061958,0.09686485303108605
0.5616305671225494,0.7549900699392516,0.12700820800170232,0.6277739109240392,"?",-1.0527961371847228,-1.0439036171388572,-1.0231232383806153,0.8146401067706697
0.2468218021584483,0.7799017039202607,0.4457748425519601,0.6900893243910469,"?",-1.4865354597654747,-0.19007933863076007,0.5833691197860118,0.5061695654647396
0.45978198303757134,0.8374550469030357,0.21850238111515763,0.12010452092991519,"?","?",-0.248766587339387,"?",0.9848951289451637
0.17955814803096026,0.9928987983239614,0.3142960100818486,0.8124941147048934,1.2592534885874869,0.20946179340720722,-0.2620563040879554,"?","?"
0.8630501962863555,0.6281059438170951,0.12130193714677495,0.6968397257030898,"?",0.8241777443704138,0.23689942421942173,-0.4060273760517415,0.787359436510163
0.611982095396427,0.5670870235936918,0.4670447730798897,0.6904122589830459,0.5164718989741872,-1.0943887563221664,"?",-0.38063953604123174,0.09302550262118636
0.2865381994260956,0.3245521931438182,0.3177431043231089,0.48351353479366543,"?","?","?","?",0.8748936369540949
0.5388466492063908,0.17855970800592624,0.80700821712403,0.7762474835243283,-0.019903328464856564,"?","?",-0.4924697013764859,"?"
0.2000194964528974,0.3179380561907681,0.9058953254868354,0.6428517040514152,-0.7351956604728724,-1.549634404738765,-0.8191992983620398,-0.08778603711381155,0.6148681967530161
0.5968296354773746,0.46758500240190726,0.1938976469332394,0.053803239445825435,"?",0.7019989187499889,"?","?","?"
